STREET,LOCALITY,RECD_DATE,COMP_DATE,EASTING,NORTHING
MONKSWOOD GREEN,SEACROFT,23/9/2019 00:00:00,25/9/2019 00:00:00,434950.44,437715.32
RING ROAD HORSFORTH,HORSFORTH,23/9/2019 00:00:00,25/9/2019 00:00:00,425182.53,437860.54
STONECLIFFE GARTH,FARNLEY,22/9/2019 00:00:00,25/9/2019 00:00:00,425172.41,432604.98
HYDE PLACE,WOODHOUSE,21/9/2019 00:00:00,25/9/2019 00:00:00,429171.17,434197.78
BROADGATE LANE,HORSFORTH,21/9/2019 00:00:00,25/9/2019 00:00:00,424018.39,438274.22
THROSTLE ROAD,MIDDLETON,21/9/2019 00:00:00,24/9/2019 00:00:00,430450.89,427320.8
STANNINGLEY BYPASS,STANNINGLEY,21/9/2019 00:00:00,25/9/2019 00:00:00,420914.62,434413.41
STONEY LANE,HORSFORTH,20/9/2019 00:00:00,23/9/2019 00:00:00,423618.87,437587.15
SKELWITH WALK,SEACROFT,20/9/2019 00:00:00,25/9/2019 00:00:00,435218.23,434980.94
BRIARFIELD GARDENS,GILDERSOME,20/9/2019 00:00:00,25/9/2019 00:00:00,424264.12,428751.75
COLDCOTES WALK,GIPTON,20/9/2019 00:00:00,26/9/2019 00:00:00,433584.82,434790.72
